age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,marital_status,dependents,late_payments,on_time_payments,company_name,city,annual_income_missing,join_year,join_month,join_day,join_weekday,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,credit_flag,transaction_bin,transaction_cluster,debt_to_income,avg_monthly_txn,spending_income_ratio
24.0,1,1,Self-Employed,318951.9413191584,338061.20317943377,648.5011530516384,1.0,173.0,0.1746871421409165,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,4,23,1,False,False,False,False,False,False,False,Low,0,Medium,3,1.0599126682886488,28.833333333333332,0.1746871421409165
47.0,0,4,Salaried,548017.2319562885,658502.9868814038,700.8787397441482,1.0,67.0,0.4281554443671236,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,3,19,6,False,False,True,False,False,False,True,Low,1,Low,1,1.2016100014423052,11.166666666666666,0.4281554443671236
45.0,1,2,Salaried,519636.0069235354,244702.2522329158,632.6767362906538,1.0,335.0,0.8500284275268263,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,7,31,6,False,False,False,True,False,False,False,Low,0,High,0,0.4709108856440809,55.833333333333336,0.8500284275268263
31.0,0,1,Salaried,257548.8394022459,249990.5293247784,596.056051105551,4.0,433.0,0.4695158396166655,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,1,9,6,True,False,False,True,False,False,False,Low,0,Very High,2,0.9706529056973822,72.16666666666667,0.4695158396166655
61.0,0,1,Unemployed,855218.7032601961,374446.76810445415,593.3863363904629,3.0,182.0,0.6677865288948351,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,11,14,1,True,False,False,True,False,False,False,Low,0,Medium,3,0.4378374405014977,30.333333333333332,0.6677865288948351
47.0,0,1,Self-Employed,408653.9407800181,232218.50530088172,693.875144940994,4.0,51.0,0.4881007908273184,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,1,16,2,False,True,False,False,False,False,True,Low,0,Low,1,0.5682522108012337,8.5,0.4881007908273184
34.0,1,2,Salaried,578233.7114549351,234844.55884879045,655.6175011204083,1.0,297.0,0.4652067414569857,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,7,4,1,False,False,True,False,True,False,False,Low,0,High,0,0.406141243923467,49.5,0.4652067414569857
49.0,0,1,Self-Employed,402394.83601876895,507257.97908223246,669.8747832757185,1.0,353.0,0.2580833481101148,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,6,14,6,False,True,False,True,False,False,False,Low,0,High,0,1.2605976361450433,58.833333333333336,0.2580833481101148
63.0,0,1,Self-Employed,727886.1997889597,106093.96154705904,735.8395693733446,3.0,454.0,0.1095887164408893,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,2,16,3,False,False,False,False,False,True,False,Low,1,Very High,2,0.14575624813029767,75.66666666666667,0.1095887164408893
43.55969887955182,0,4,Salaried,541987.1625617342,137592.41333340167,644.568060886584,1.0,177.0,0.3163538843558348,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,8,11,4,False,False,False,False,False,True,False,Low,0,Medium,3,0.2538665541136861,29.5,0.3163538843558348
68.0,1,4,Salaried,447718.5955681171,396567.75716135633,648.5011530516384,2.0,356.0,0.7285806918519503,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,5,5,3,True,False,False,False,False,False,False,Low,0,High,0,0.8857522584205941,59.333333333333336,0.7285806918519503
41.0,0,4,Unemployed,504308.3282877031,277545.129695733,449.7597696261078,2.0,460.0,0.1848925888895501,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,7,3,4,False,True,False,False,False,False,False,Low,0,Very High,2,0.5503480988269466,76.66666666666667,0.1848925888895501
23.0,1,1,Salaried,516908.3757407225,138654.09924801238,518.4871576587308,0.0,191.0,0.8954940419348331,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,2,27,5,False,False,False,True,False,False,False,Low,0,Medium,3,0.2682372848946837,31.833333333333332,0.8954940419348331
44.0,1,4,Unemployed,390304.1395380463,343647.04174663266,831.0086508582629,2.0,233.0,0.6700376603845457,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,11,21,3,False,False,False,True,False,False,False,Low,1,Medium,3,0.8804596388687146,38.833333333333336,0.6700376603845457
35.0,1,3,Salaried,345609.1537576941,249952.37820354552,610.2255171085434,1.0,129.0,0.1980397528289284,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2026,3,25,2,False,False,True,False,False,False,False,Low,0,Low,3,0.7232226793934591,21.5,0.1980397528289284
41.0,1,4,Salaried,392167.3460418162,325694.0111619275,679.6259269376761,2.0,289.0,0.5296672743237846,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,11,12,1,False,False,False,False,False,True,False,Low,0,High,0,0.8304975272653099,48.166666666666664,0.5296672743237846
54.0,1,4,Unemployed,468939.5146597783,257588.1080841359,775.3121814586538,1.0,464.0,0.8552125783515755,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,2,4,1,False,True,False,False,False,False,True,Low,1,Very High,2,0.549299216703927,77.33333333333333,0.8552125783515755
41.0,1,1,Unemployed,554323.364252805,78018.0318174382,684.3249353632333,2.0,361.0,0.1939509829114212,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,11,20,3,True,False,False,False,False,False,True,Low,0,High,0,0.1407446210076349,60.166666666666664,0.1939509829114212
55.0,1,3,Salaried,418732.276305864,458902.6219341708,741.3012087632184,2.0,357.0,0.1033285452668089,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,11,24,5,True,False,False,False,False,False,True,Low,1,High,0,1.095933243987536,59.5,0.1033285452668089
51.0,0,4,Self-Employed,272392.6117716235,553852.4420585659,711.5620166946295,0.0,127.0,0.2136663594148837,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,4,21,3,False,False,False,True,False,False,False,Low,1,Low,1,2.033287314425844,21.166666666666668,0.2136663594148837
57.0,0,1,Salaried,258332.15209393963,161854.9588947387,748.2920167298565,3.0,385.0,0.3796377670428267,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,8,20,6,False,False,False,False,False,False,True,Low,1,Very High,2,0.626538189624503,64.16666666666667,0.3796377670428267
64.0,1,3,Salaried,317308.3665296964,541574.5228815604,699.302138744803,3.0,466.0,0.3206700712983376,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,10,27,3,False,False,False,False,True,False,False,Low,0,Very High,2,1.7067766879411144,77.66666666666667,0.3206700712983376
32.0,0,4,Salaried,566247.9085108257,284108.4015237712,723.1128890081094,5.0,338.0,0.2640179856796534,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,3,4,6,False,False,True,True,False,False,False,Low,1,High,0,0.5017385446437185,56.333333333333336,0.2640179856796534
28.0,0,1,Salaried,675344.5552777828,20000.0,592.0066452583723,2.0,333.0,0.8965760576246228,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,9,6,2,False,False,False,False,True,False,False,Low,0,High,0,0.029614512834524293,55.5,0.8965760576246228
39.0,0,3,Self-Employed,279232.80834612774,363761.4120845206,702.308107923213,1.0,175.0,0.6157493795250016,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,10,3,0,False,False,False,True,False,False,False,Low,1,Medium,3,1.3027173068918678,29.166666666666668,0.6157493795250016
41.0,1,4,Salaried,585025.3921726664,20000.0,645.9538450748543,1.0,301.0,0.2445587062947528,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,3,30,1,False,False,True,True,False,False,False,Low,0,High,0,0.034186550306344876,50.166666666666664,0.2445587062947528
18.0,1,3,Salaried,574119.8821993666,226690.8700510753,641.2945549526519,2.0,268.0,0.1601613076315708,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,12,10,4,False,True,False,False,False,False,True,Low,0,High,0,0.3948493634859967,44.666666666666664,0.1601613076315708
35.0,2,3,Unemployed,867064.4272374642,405977.8541172733,648.5011530516384,0.0,486.0,0.3873282392879783,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,1,7,3,False,False,True,True,False,False,False,Low,0,Very High,2,0.46822109333991574,81.0,0.3873282392879783
61.0,1,1,Salaried,964718.6909326616,371259.904819201,607.8385207946824,3.0,144.0,0.4715738765334116,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,10,11,4,True,False,False,False,True,False,False,Low,0,Medium,3,0.3848374747049607,24.0,0.4715738765334116
29.0,1,2,Self-Employed,712314.7183478475,191901.5832823137,648.5011530516384,2.0,50.0,0.6534539381259785,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,11,12,4,False,False,True,False,False,True,False,Low,0,Low,1,0.2694056129114008,8.333333333333334,0.6534539381259785
60.0,1,3,Unemployed,640825.0240780548,394163.94520545134,805.5662729511832,4.0,80.0,0.6102663836813236,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,6,30,5,False,False,True,False,True,False,False,Low,1,Low,1,0.6150882540402179,13.333333333333334,0.6102663836813236
43.55969887955182,1,3,Salaried,606502.4706067198,435212.5217312395,622.06817754515,1.0,83.0,0.4106023322045055,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,11,4,6,False,True,False,False,False,False,False,Low,0,Low,1,0.7175774919694408,13.833333333333334,0.4106023322045055
57.0,0,3,Salaried,353720.1029352647,209594.09703597496,678.2873204951221,2.0,13.0,0.636980527502778,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,4,30,1,False,True,False,True,False,False,False,Low,0,Low,1,0.592542225609194,2.1666666666666665,0.636980527502778
24.0,1,3,Self-Employed,271156.2366430156,248834.63324243677,787.5338637812437,2.0,99.0,0.4238777396776383,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,1,17,6,False,False,False,False,True,False,False,Low,1,Low,1,0.9176799188654997,16.5,0.4238777396776383
40.0,0,3,Self-Employed,941646.2960542048,1319449.4158686334,526.2330604604847,1.0,328.0,0.4700292303118173,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,5,23,6,False,False,True,False,False,False,True,Low,0,High,0,1.401215532198813,54.666666666666664,0.4700292303118173
38.0,0,2,Self-Employed,531480.3025083916,126359.6395604458,611.7006409065091,1.0,333.0,0.218608363127739,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,12,19,6,False,True,False,False,False,False,False,Low,0,High,0,0.23775037186528789,55.5,0.218608363127739
51.0,0,1,Self-Employed,349653.8225858271,178487.64529185803,737.9640112907157,1.0,418.0,0.1814635591893874,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,9,23,6,True,False,False,False,False,True,False,Low,1,Very High,2,0.510469595246727,69.66666666666667,0.1814635591893874
28.0,1,2,Unemployed,658788.256624972,449878.8380444832,850.0,3.0,214.0,0.4658342501154232,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,8,2,2,False,False,False,False,True,False,False,Low,1,Medium,3,0.6828883689415634,35.666666666666664,0.4658342501154232
39.0,1,1,Salaried,275126.255782163,644640.6304043205,451.49417671575486,2.0,191.0,0.7885363776401083,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,7,22,3,False,False,True,False,True,False,False,Low,0,Medium,3,2.343072014598012,31.833333333333332,0.7885363776401083
59.0,0,2,Self-Employed,550673.1197091159,391138.37805147166,638.2701330855036,5.0,354.0,0.6559277415958277,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,7,26,5,True,False,False,False,True,False,False,Low,0,High,0,0.7102913943903493,59.0,0.6559277415958277
52.0,1,1,Salaried,541987.1625617342,339699.6313468188,712.820772568069,0.0,484.0,0.7672785089839628,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2019,12,9,0,False,True,False,False,False,False,False,Low,1,Very High,2,0.6267669325251332,80.66666666666667,0.7672785089839628
69.0,0,4,Salaried,224277.02460147085,574427.2414315381,734.1063353670073,3.0,459.0,0.339847913816264,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,11,9,2,False,False,False,False,False,False,True,Low,1,Very High,2,2.561239799093406,76.5,0.339847913816264
46.0,1,3,Salaried,337317.5676654364,161088.96414828222,850.0,1.0,420.0,0.6927803342366617,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,11,13,2,True,False,False,False,False,False,False,Low,1,Very High,2,0.47755877425292,70.0,0.6927803342366617
59.0,0,1,Salaried,370551.1378797988,312382.9373417577,585.4847735323322,4.0,75.0,0.3949826715727199,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,10,13,1,False,False,True,False,False,False,True,Low,0,Low,1,0.8430224749251478,12.5,0.3949826715727199
45.0,0,1,Unemployed,495798.5279746725,424288.8688522053,626.4997788001971,2.0,496.0,0.4072807749176105,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,8,5,0,True,False,False,False,False,False,True,Low,0,Very High,2,0.8557687143312369,82.66666666666667,0.4072807749176105
35.0,0,3,Salaried,379103.10483187565,175443.19537114096,487.19115487794886,3.0,343.0,0.4154295972495354,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,1,31,4,False,False,False,False,False,True,False,Low,0,High,0,0.4627849076808442,57.166666666666664,0.4154295972495354
31.0,0,4,Salaried,541987.1625617342,54068.52229103251,662.8118420410916,2.0,306.0,0.1173345979464541,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,5,5,2,False,False,True,True,False,False,False,Low,0,High,0,0.09975978404262281,51.0,0.1173345979464541
35.0,1,3,Salaried,339679.7687916013,423432.80094906775,701.1149679737863,2.0,128.0,0.5219318152430764,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,6,14,1,False,False,True,True,False,False,False,Low,1,Low,1,1.2465646760636198,21.333333333333332,0.5219318152430764
43.55969887955182,1,1,Salaried,50000.0,442845.8314192863,850.0,0.0,107.0,0.3522078154214839,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,12,9,5,True,False,False,False,True,False,False,Low,1,Low,1,8.856916628385726,17.833333333333332,0.3522078154214839
41.0,1,1,Self-Employed,424093.53128932416,426511.8794313743,820.3965882777437,5.0,287.0,0.3384134255183211,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,11,17,4,False,False,False,True,False,False,False,Low,1,High,0,1.0057023933722777,47.833333333333336,0.3384134255183211
25.0,1,3,Self-Employed,506765.61654808896,429173.45269493625,801.6211469103536,5.0,108.0,0.4520142441995015,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,8,7,5,False,False,True,False,True,False,False,Low,1,Low,1,0.8468874735786466,18.0,0.4520142441995015
59.0,0,2,Unemployed,415638.7838052577,313424.2280897132,580.4694807256468,2.0,475.0,0.1668202314789068,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,5,15,6,False,False,False,False,False,False,False,Low,0,Very High,2,0.7540783976419394,79.16666666666667,0.1668202314789068
62.0,1,3,Self-Employed,539624.2663060181,321379.6444778225,692.6323070156424,3.0,475.0,0.2552080275984161,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,8,26,5,False,True,False,True,False,False,False,Low,0,Very High,2,0.5955618836006344,79.16666666666667,0.2552080275984161
25.0,1,1,Self-Employed,541987.1625617342,334471.90600286925,688.9164087316054,3.0,79.0,0.1238513308917694,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,10,7,4,True,False,False,False,False,True,False,Low,0,Low,1,0.6171214543569041,13.166666666666666,0.1238513308917694
21.0,0,1,Salaried,711893.7591960224,466223.3001210842,696.7109272423379,1.0,279.0,0.4173665275278904,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,6,28,1,False,False,False,False,False,True,False,Low,0,High,0,0.6549057272922489,46.5,0.4173665275278904
44.0,1,1,Self-Employed,695520.9540409131,341895.7477282382,645.7417115152814,0.0,310.0,0.1396876740009143,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2026,3,11,2,False,True,False,False,False,True,False,Low,0,High,0,0.4915678611001655,51.666666666666664,0.1396876740009143
53.0,0,4,Salaried,376912.48583706765,312914.0828724935,763.0924107975255,3.0,63.0,0.6199154256076553,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,10,30,6,False,True,False,False,False,False,False,Low,1,Low,1,0.8302035475889236,10.5,0.6199154256076553
22.0,1,3,Salaried,314246.7679400202,350107.1341204985,614.4091605698659,2.0,336.0,0.2033950449772398,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,8,28,4,False,False,False,False,True,False,False,Low,0,High,0,1.11411530631024,56.0,0.2033950449772398
50.0,1,4,Salaried,387755.4927104664,366897.5323042604,682.9428897328479,6.0,355.0,0.5712483379344792,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,11,5,2,False,False,False,False,False,False,False,Low,0,High,0,0.9462084720956347,59.166666666666664,0.5712483379344792
66.0,0,3,Unemployed,620630.505359826,141167.4793293031,648.5011530516384,2.0,384.0,0.877133447553692,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,9,28,5,True,False,False,False,False,False,False,Low,0,Very High,2,0.22745817053813322,64.0,0.877133447553692
51.0,0,4,Salaried,562318.9185856336,508265.4174059725,850.0,4.0,163.0,0.6211293691976518,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,3,27,0,True,False,False,False,False,False,False,Low,1,Medium,3,0.9038739416493071,27.166666666666668,0.6211293691976518
47.0,1,2,Salaried,347574.76819089707,200627.70624086988,567.1290288842082,1.0,307.0,0.2563532116256697,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,1,22,0,False,False,True,False,False,False,True,Low,0,High,0,0.5772217220632079,51.166666666666664,0.2563532116256697
25.0,1,1,Unemployed,715406.4256184202,310749.9453436166,705.061869559365,1.0,30.0,0.4239816720644462,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,11,21,3,True,False,False,False,False,False,False,Low,1,Low,1,0.43436840125526466,5.0,0.4239816720644462
56.0,1,1,Self-Employed,278277.8104215829,159205.3243753355,695.4357555401656,5.0,29.0,0.1292611616952738,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,5,19,6,False,False,False,True,False,False,False,Low,0,Low,1,0.5721093037714506,4.833333333333333,0.1292611616952738
64.0,1,3,Self-Employed,395503.3306539333,269587.3064939138,771.9882844212505,1.0,71.0,0.7016610244961445,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,8,4,5,False,False,True,False,True,False,False,Low,1,Low,1,0.6816309386021419,11.833333333333334,0.7016610244961445
43.0,1,1,Salaried,541814.9503135454,380447.9001171618,813.3591040456795,0.0,455.0,0.4747868921924535,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,9,8,6,False,True,False,False,False,True,False,Low,1,Very High,2,0.7021731310607037,75.83333333333333,0.4747868921924535
54.0,0,4,Unemployed,666712.7687327433,346884.3834880282,616.653267628151,4.0,462.0,0.4424052155438683,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,2,17,2,False,True,False,False,False,False,True,Low,0,Very High,2,0.5202905955249213,77.0,0.4424052155438683
51.0,1,2,Self-Employed,731668.0015042797,219513.0445637511,642.4438377906158,1.0,395.0,0.2146600032906184,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,12,8,4,False,False,False,False,True,False,False,Low,0,Very High,2,0.3000172812155803,65.83333333333333,0.2146600032906184
24.0,1,4,Salaried,560934.108557594,196852.71928424365,657.3226129412704,2.0,454.0,0.2147067291457459,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,8,27,5,False,False,True,False,True,False,False,Low,0,Very High,2,0.3509373316421028,75.66666666666667,0.2147067291457459
57.0,0,4,Unemployed,252554.8320841584,338974.311541616,697.8694764123129,2.0,42.0,0.8978537808426656,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2020,8,2,6,False,False,True,False,False,False,False,Low,0,Low,1,1.3421810572551633,7.0,0.8978537808426656
45.0,1,3,Salaried,711765.1023886133,462096.39805679896,732.6872772042602,3.0,418.0,0.1704715509153171,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,8,9,2,True,False,False,False,False,True,False,Low,1,Very High,2,0.6492259827098141,69.66666666666667,0.1704715509153171
56.0,1,1,Self-Employed,291665.9218613298,515138.9931011031,612.4692577431391,3.0,158.0,0.8875532164247154,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,7,1,4,False,True,False,False,True,False,False,Low,0,Medium,3,1.7661953436782434,26.333333333333332,0.8875532164247154
56.0,0,4,Salaried,404109.098644073,602159.3923232297,835.7001834286239,2.0,44.0,0.8771613258658163,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,4,27,2,False,True,False,True,False,False,False,Low,1,Low,1,1.490091151977732,7.333333333333333,0.8771613258658163
45.0,1,3,Self-Employed,302995.9449094065,194734.93475817484,467.0775112605796,1.0,179.0,0.4807283530795195,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,1,23,1,True,False,False,False,False,True,False,Low,0,Medium,3,0.6426981549749754,29.833333333333332,0.4807283530795195
31.0,0,4,Salaried,481839.74959632615,184465.7274545052,530.5780796486321,3.0,201.0,0.1046640194259743,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2022,7,23,5,False,True,False,True,False,False,False,Low,0,Medium,3,0.3828362595843248,33.5,0.1046640194259743
67.0,1,4,Salaried,295864.54320862034,282283.614114026,710.7666782850004,3.0,339.0,0.6318817403918564,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,11,18,0,True,False,False,False,False,False,True,Low,1,High,0,0.9540974766786497,56.5,0.6318817403918564
55.0,1,4,Self-Employed,594446.4971920243,273810.8156757169,633.5749234303069,3.0,339.0,0.4797332608614709,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2023,2,22,2,False,True,False,False,True,False,False,Low,0,High,0,0.46061473483166593,56.5,0.4797332608614709
21.0,1,3,Salaried,583041.6051557873,85282.11968033595,593.3972946149714,2.0,439.0,0.5039452425345252,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,11,6,2,False,True,False,False,False,False,True,Low,0,Very High,2,0.14627107041108803,73.16666666666667,0.5039452425345252
59.0,1,2,Unemployed,650758.6980039101,426049.0176418173,745.9499611113716,2.0,410.0,0.7040895616982547,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,1,6,5,False,True,False,True,False,False,False,Low,1,Very High,2,0.6546958480134788,68.33333333333333,0.7040895616982547
35.0,1,4,Salaried,541987.1625617342,183745.87010248503,731.258182590731,2.0,72.0,0.1418727072697924,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,6,19,6,True,False,False,False,False,False,True,Low,1,Low,1,0.33902255033864526,12.0,0.1418727072697924
61.0,1,4,Unemployed,544701.7349063656,203034.45928354573,774.918997244772,3.0,45.0,0.8462725917978802,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2018,11,27,1,False,True,False,True,False,False,False,Low,1,Low,1,0.3727442860420619,7.5,0.8462725917978802
65.0,0,3,Salaried,303906.8352503398,364622.5967155121,546.438411332824,2.0,123.0,0.7146239079328665,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,10,9,2,False,True,False,False,False,False,False,Low,0,Low,1,1.1997841259975557,20.5,0.7146239079328665
42.0,0,1,Self-Employed,364394.1598126466,120797.30079067143,731.2611972291039,5.0,96.0,0.2089051702645965,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2016,6,17,4,False,False,True,False,False,False,False,Low,1,Low,1,0.33150174759326384,16.0,0.2089051702645965
24.0,1,2,Salaried,479724.5561929188,261977.1237695923,730.2128642838725,4.0,306.0,0.1512275554538975,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,8,5,0,False,True,False,False,False,False,True,Low,1,High,0,0.5460990486887637,51.0,0.1512275554538975
55.0,0,3,Salaried,496488.68816231337,411123.6828752316,549.2526357162847,2.0,273.0,0.7071913318806605,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2026,2,1,6,False,False,False,True,False,False,False,Low,0,High,0,0.8280625373298052,45.5,0.7071913318806605
45.0,0,1,Self-Employed,433222.4826699988,307423.532600739,653.9324369632445,3.0,448.0,0.5676225287161,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2021,8,22,6,False,True,False,False,True,False,False,Low,0,Very High,2,0.7096204488420205,74.66666666666667,0.5676225287161
22.0,0,3,Salaried,611312.5334201092,412039.53696938616,746.8824321558197,5.0,199.0,0.3489666432753825,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2024,9,20,4,False,True,False,False,False,True,False,Low,1,Medium,3,0.6740243565171963,33.166666666666664,0.3489666432753825
20.0,1,3,Salaried,963356.4687805217,447293.3604311109,784.2178189548955,0.0,81.0,0.2751251684247454,0.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2017,1,13,4,False,False,True,False,False,False,True,Low,1,Low,1,0.4643072164111001,13.5,0.2751251684247454
61.0,0,2,Salaried,580969.5713411085,287291.025699538,635.3182180417759,1.0,423.0,0.2931129177465277,1.0,Single,1.0,2.6666666666666665,10.0,Abernathy Group,Aliyaview,0.0,2025,8,24,6,False,False,True,False,True,False,False,Low,0,Very High,2,0.49450270697715926,70.5,0.2931129177465277
